promoId,model,pn,productCodeType,saleMode,netPrice,couponCode,status,errors,warnings,sourceFile,sourceSheet,sourceRow
RET- 3 -6 -R5-STUDENT,Galaxy S26 Ultra,,STANDARD_SM,STUDENT,46665.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,5
RET- 3 -6 -R6-SF_PLUS,Galaxy S26 Ultra,,STANDARD_SM,SF_PLUS,41900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,6
RET- 3 -6 -R6-TRADEUP,Galaxy S26 Ultra,,STANDARD_SM,TRADE_UP,39900.0,01,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,6
RET- 3 -6 -R6-STUDENT,Galaxy S26 Ultra,,STANDARD_SM,STUDENT,39865.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,6
RET- 3 -6 -R7-SF_PLUS,Galaxy S26+,,STANDARD_SM,SF_PLUS,36900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,7
RET- 3 -6 -R8-SF_PLUS,Galaxy S26+,,STANDARD_SM,SF_PLUS,30900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,8
RET- 3 -6 -R9-SF_PLUS,Galaxy S26,,STANDARD_SM,SF_PLUS,29900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,9
RET- 3 -6 -R10-SF_PLUS,Galaxy S26,,STANDARD_SM,SF_PLUS,27900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,10
RET- 3 -6 -R11-SF_PLUS,Galaxy S25 Ultra,,STANDARD_SM,SF_PLUS,30900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,11
RET- 3 -6 -R12-SF_PLUS,"Galaxy S25 FE
(ร่วม SF+)",,STANDARD_SM,SF_PLUS,23900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,12
RET- 3 -6 -R12-STUDENT,"Galaxy S25 FE
(ร่วม SF+)",,STANDARD_SM,STUDENT,22865.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,12
RET- 3 -6 -R13-SF_PLUS,"Galaxy S25 FE
(ร่วม SF+)",,STANDARD_SM,SF_PLUS,19900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,13
RET- 3 -6 -R13-STUDENT,"Galaxy S25 FE
(ร่วม SF+)",,STANDARD_SM,STUDENT,19465.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,13
RET- 3 -6 -R14-STANDARD_PAYMENT,"Galaxy S25 FE
(ไม่ร่วม SF+)",,STANDARD_SM,STANDARD_PAYMENT,20900.0,02,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,14
RET- 3 -6 -R15-STANDARD_PAYMENT,"Galaxy S25 FE
(ไม่ร่วม SF+)",,STANDARD_SM,STANDARD_PAYMENT,17900.0,02,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,15
RET- 3 -6 -R16-TRADEUP,Galaxy Z Fold8 Ultra,,STANDARD_SM,TRADE_UP,0.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,16
RET- 3 -6 -R17-TRADEUP,Galaxy Z Fold8 Ultra,,STANDARD_SM,TRADE_UP,0.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,17
RET- 3 -6 -R18-TRADEUP,Galaxy Z Fold8 Ultra,,STANDARD_SM,TRADE_UP,0.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,18
RET- 3 -6 -R19-TRADEUP,Galaxy Z Fold8,,STANDARD_SM,TRADE_UP,0.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,19
RET- 3 -6 -R20-TRADEUP,Galaxy Z Fold8,,STANDARD_SM,TRADE_UP,0.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,20
RET- 3 -6 -R21-TRADEUP,Galaxy Z Fold8,,STANDARD_SM,TRADE_UP,0.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,21
RET- 3 -6 -R22-TRADEUP,Galaxy Z Flip8,,STANDARD_SM,TRADE_UP,0.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,22
RET- 3 -6 -R23-TRADEUP,Galaxy Z Flip8,,STANDARD_SM,TRADE_UP,0.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,23
RET- 3 -6 -R24-SF_PLUS,Galaxy Z Fold 7,,STANDARD_SM,SF_PLUS,69900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,24
RET- 3 -6 -R25-SF_PLUS,Galaxy Z Fold 7,,STANDARD_SM,SF_PLUS,57900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,25
RET- 3 -6 -R26-SF_PLUS,Galaxy Z Fold 7,,STANDARD_SM,SF_PLUS,49900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,26
RET- 3 -6 -R27-SF_PLUS,Galaxy Z Flip7,,STANDARD_SM,SF_PLUS,37900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,27
RET- 3 -6 -R28-SF_PLUS,Galaxy Z Flip7,,STANDARD_SM,SF_PLUS,29900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,28
RET- 3 -6 -R29-SF_PLUS,"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,SF_PLUS,20999.0,,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,29
RET- 3 -6 -R29-STUDENT,"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STUDENT,18479.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,29
RET- 3 -6 -R30-SF_PLUS,"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,SF_PLUS,17999.0,,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,30
RET- 3 -6 -R30-STUDENT,"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STUDENT,15479.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,30
RET- 3 -6 -R31-SF_PLUS,"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,SF_PLUS,16999.0,,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,31
RET- 3 -6 -R31-STUDENT,"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STUDENT,14449.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,31
RET- 3 -6 -R32-STANDARD_PAYMENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STANDARD_PAYMENT,18999.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,32
RET- 3 -6 -R32-STUDENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STUDENT,18479.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,32
RET- 3 -6 -R33-STANDARD_PAYMENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STANDARD_PAYMENT,15999.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,33
RET- 3 -6 -R33-STUDENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STUDENT,15479.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,33
RET- 3 -6 -R34-STANDARD_PAYMENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STANDARD_PAYMENT,14999.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,34
RET- 3 -6 -R34-STUDENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STUDENT,14449.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,34
RET- 3 -6 -R35-SF_PLUS,"Galaxy A37 5G
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,SF_PLUS,13999.0,,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,35
RET- 3 -6 -R35-STUDENT,"Galaxy A37 5G
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STUDENT,13439.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,35
RET- 3 -6 -R36-SF_PLUS,"Galaxy A27 5G
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,SF_PLUS,9999.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,36
RET- 3 -6 -R37-SF_PLUS,"Galaxy A17 5G
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,SF_PLUS,9999.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,37
RET- 3 -6 -R37-STUDENT,"Galaxy A17 5G
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STUDENT,9539.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,37
RET- 3 -6 -R38-SF_PLUS,"Galaxy A17 5G
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,SF_PLUS,7299.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,38
RET- 3 -6 -R39-SF_PLUS,"Galaxy A17 LTE
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,SF_PLUS,6999.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,39
RET- 3 -6 -R40-SF_PLUS,"Galaxy A07 5G
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,SF_PLUS,6999.0,,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,40
RET- 3 -6 -R40-STUDENT,"Galaxy A07 5G
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STUDENT,6299.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,40
RET- 3 -6 -R41-SF_PLUS,"Galaxy A07 LTE
6-19 July",,STANDARD_SM,SF_PLUS,5999.0,,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,41
RET- 3 -6 -R42-SF_PLUS,"Galaxy A07 LTE
6-19 July",,STANDARD_SM,SF_PLUS,3999.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,42
RET- 3 -6 -R43-SF_PLUS,"Galaxy A07 LTE
6-19 July",,STANDARD_SM,SF_PLUS,3799.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,43
TAB-R4-STANDARD_PAYMENT,Galaxy Tab S11  Ultra 5G,,STANDARD_SM,STANDARD_PAYMENT,43900.0,01,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,4
TAB-R4-ADDON-KEYBOARD,Galaxy Tab S11  Ultra 5G,,STANDARD_SM,ADD_ON_PURCHASE,43900.0,02,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,4
TAB-R5-STANDARD_PAYMENT,Galaxy Tab S11 (5G),,STANDARD_SM,STANDARD_PAYMENT,30400.0,01,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,5
TAB-R5-ADDON-KEYBOARD,Galaxy Tab S11 (5G),,STANDARD_SM,ADD_ON_PURCHASE,30400.0,02,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,5
TAB-R6-STANDARD_PAYMENT,Galaxy Tab S11  (WiFi),,STANDARD_SM,STANDARD_PAYMENT,25400.0,01,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,6
TAB-R6-ADDON-KEYBOARD,Galaxy Tab S11  (WiFi),,STANDARD_SM,ADD_ON_PURCHASE,25400.0,02,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,6
TAB-R7-STANDARD_PAYMENT,Galaxy Tab S10 plus 5G,,STANDARD_SM,STANDARD_PAYMENT,30900.0,01,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,7
TAB-R8-STANDARD_PAYMENT,Galaxy Tab S10ultra,,STANDARD_SM,STANDARD_PAYMENT,42900.0,01,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,8
TAB-R9-STANDARD_PAYMENT,Galaxy Tab S10 FE+ 5G,,STANDARD_SM,STANDARD_PAYMENT,25900.0,01,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,9
TAB-R9-ADDON-KEYBOARD,Galaxy Tab S10 FE+ 5G,,STANDARD_SM,ADD_ON_PURCHASE,25900.0,02,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,9
TAB-R10-STANDARD_PAYMENT,Galaxy Tab S10 FE+ WiFi,,STANDARD_SM,STANDARD_PAYMENT,22900.0,01,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,10
TAB-R10-ADDON-KEYBOARD,Galaxy Tab S10 FE+ WiFi,,STANDARD_SM,ADD_ON_PURCHASE,22900.0,02,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,10
TAB-R11-STANDARD_PAYMENT,Galaxy Tab S10 FE 5G,,STANDARD_SM,STANDARD_PAYMENT,19400.0,01,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,11
TAB-R11-ADDON-KEYBOARD,Galaxy Tab S10 FE 5G,,STANDARD_SM,ADD_ON_PURCHASE,19400.0,02,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,11
TAB-R12-STANDARD_PAYMENT,Galaxy Tab S10 FE WiFi,,STANDARD_SM,STANDARD_PAYMENT,16400.0,01,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,12
TAB-R12-ADDON-KEYBOARD,Galaxy Tab S10 FE WiFi,,STANDARD_SM,ADD_ON_PURCHASE,16400.0,02,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,12
TAB-R13-STANDARD_PAYMENT,Galaxy Tab S10 Lite 5G (รหัส F-X406BZ ),,STANDARD_SM,STANDARD_PAYMENT,16490.0,01,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,13
TAB-R14-STANDARD_PAYMENT,Galaxy Tab S10 Lite WiFi (รหัส F-X400NZ ),,STANDARD_SM,STANDARD_PAYMENT,12490.0,01,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,14
TAB-R15-STANDARD_PAYMENT,Galaxy Tab S10 Lite 5G (รหัส SM-X406BZ ) ไม่แถมเคส,,STANDARD_SM,STANDARD_PAYMENT,14490.0,01,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,15
TAB-R16-STANDARD_PAYMENT,Galaxy Tab S10 Lite WiFi (รหัส SM-X400NZ )ไม่แถมเคส,,STANDARD_SM,STANDARD_PAYMENT,10490.0,01,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,16
TAB-R17-STANDARD_PAYMENT,Galaxy Tab S9 FE plus Wifi,,STANDARD_SM,STANDARD_PAYMENT,21400.0,01,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,17
TAB-R18-STANDARD_PAYMENT,Galaxy Tab S9 FE plus 5G,,STANDARD_SM,STANDARD_PAYMENT,15900.0,01,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,18
TAB-R19-STANDARD_PAYMENT,Galaxy Tab S9 5G,,STANDARD_SM,STANDARD_PAYMENT,23900.0,01,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,19
TAB-R20-STANDARD_PAYMENT,"Galaxy Tab A11+  5G  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",,STANDARD_SM,STANDARD_PAYMENT,8990.0,01,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,20
TAB-R20-ADDON-KEYBOARD,"Galaxy Tab A11+  5G  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",,STANDARD_SM,ADD_ON_PURCHASE,8990.0,02,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,20
TAB-R21-STANDARD_PAYMENT,"Galaxy Tab A11+  WiFi  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",,STANDARD_SM,STANDARD_PAYMENT,6990.0,01,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,21
TAB-R21-ADDON-KEYBOARD,"Galaxy Tab A11+  WiFi  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",,STANDARD_SM,ADD_ON_PURCHASE,6990.0,02,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,21
TAB-R22-SF_PLUS,"Galaxy Tab A11+  5G  (NEW)
(ใช้ร่วมกับ SF+ ได้)",,STANDARD_SM,SF_PLUS,9990.0,04,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,22
TAB-R22-ADDON-KEYBOARD,"Galaxy Tab A11+  5G  (NEW)
(ใช้ร่วมกับ SF+ ได้)",,STANDARD_SM,ADD_ON_PURCHASE,9990.0,02,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,22
TAB-R23-SF_PLUS,"Galaxy Tab A11+  WiFi  (NEW)
(ใช้ร่วมกับ SF+ ได้)",,STANDARD_SM,SF_PLUS,7990.0,04,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,23
TAB-R23-ADDON-KEYBOARD,"Galaxy Tab A11+  WiFi  (NEW)
(ใช้ร่วมกับ SF+ ได้)",,STANDARD_SM,ADD_ON_PURCHASE,7990.0,02,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,23
TAB-R24-STANDARD_PAYMENT,"Galaxy Tab A11 LTE  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",,STANDARD_SM,STANDARD_PAYMENT,5990.0,01,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,24
TAB-R24-ADDON-KEYBOARD,"Galaxy Tab A11 LTE  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",,STANDARD_SM,ADD_ON_PURCHASE,5990.0,02,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,24
TAB-R25-SF_PLUS,"Galaxy Tab A11 LTE  (NEW)
(ใช้ร่วมกับ SF+ ได้)",,STANDARD_SM,SF_PLUS,6990.0,04,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,25
TAB-R25-ADDON-KEYBOARD,"Galaxy Tab A11 LTE  (NEW)
(ใช้ร่วมกับ SF+ ได้)",,STANDARD_SM,ADD_ON_PURCHASE,6990.0,02,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,25
TAB-R26-STANDARD_PAYMENT,Watch Ultra 2,,STANDARD_SM,STANDARD_PAYMENT,18130.0,03,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,26
TAB-R27-STANDARD_PAYMENT,Watch Ultra (64GB),,STANDARD_SM,STANDARD_PAYMENT,16185.0,03,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,27
TAB-R28-STANDARD_PAYMENT,Watch Ultra (32GB),,STANDARD_SM,STANDARD_PAYMENT,11950.0,03,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,28
TAB-R29-STANDARD_PAYMENT,Watch8 Classic - LTE,,STANDARD_SM,STANDARD_PAYMENT,13930.0,03,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,29
TAB-R30-STANDARD_PAYMENT,Watch8 Classic - BT,,STANDARD_SM,STANDARD_PAYMENT,12530.0,03,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,30
TAB-R31-STANDARD_PAYMENT,Watch9 44mm,,STANDARD_SM,STANDARD_PAYMENT,10430.0,03,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,31
TAB-R32-STANDARD_PAYMENT,Watch9 40mm,,STANDARD_SM,STANDARD_PAYMENT,9030.0,03,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,32
TAB-R33-STANDARD_PAYMENT,Watch8 44mm,,STANDARD_SM,STANDARD_PAYMENT,9900.0,03,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,33
TAB-R34-STANDARD_PAYMENT,Watch8 40mm,,STANDARD_SM,STANDARD_PAYMENT,7900.0,03,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,34
TAB-R35-STANDARD_PAYMENT,Buds4 Pro Black,,STANDARD_SM,STANDARD_PAYMENT,5593.0,03,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,35
TAB-R36-STANDARD_PAYMENT,Buds4 Pro White,,STANDARD_SM,STANDARD_PAYMENT,5593.0,03,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,36
TAB-R37-STANDARD_PAYMENT,Buds4 Pro Pink,,STANDARD_SM,STANDARD_PAYMENT,5593.0,03,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,37
TAB-R38-STANDARD_PAYMENT,Buds4  Black,,STANDARD_SM,STANDARD_PAYMENT,4193.0,03,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,38
TAB-R39-STANDARD_PAYMENT,Buds4  White,,STANDARD_SM,STANDARD_PAYMENT,4193.0,03,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,39
TAB-R40-STANDARD_PAYMENT,Buds3 FE,,STANDARD_SM,STANDARD_PAYMENT,3003.0,03,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,40
